策略名稱,股票代號,股票名稱,樣本數,平均勝率,平均報酬率,平均持有天數
F14_MCTS6,1304,,1,1.0,2.091924,573.0
F14_MCTS6,1308,,1,1.0,2.053496,538.0
F14_MCTS6,1312,,1,0.0,-0.499344,1426.0
F14_MCTS6,1313,,1,1.0,2.642316,1221.0
F14_MCTS6,1319,,2,1.0,1.6456485,594.0
F14_MCTS6,1402,,1,1.0,0.755921,2358.0
F14_MCTS6,1409,,1,1.0,2.082374,1270.0
F14_MCTS6,1440,,1,1.0,2.262142,324.0
F14_MCTS6,1455,,1,1.0,1.833733,221.0
F14_MCTS6,1504,,1,1.0,2.473313,1357.0
F14_MCTS6,1907,,1,1.0,1.712546,1266.0
F14_MCTS6,2006,,1,1.0,1.09067,1445.0
F14_MCTS6,2101,,1,1.0,1.030759,382.0
F14_MCTS6,2104,,2,0.5,0.2743225,636.5
F14_MCTS6,2303,,1,1.0,3.629543,515.0
F14_MCTS6,2308,,1,1.0,1.660424,690.0
F14_MCTS6,2324,,1,1.0,1.90666,1891.0
F14_MCTS6,2330,,1,1.0,0.856825,483.0
F14_MCTS6,2362,,1,1.0,0.655338,2316.0
F14_MCTS6,2367,,1,1.0,1.384346,606.0
F14_MCTS6,2382,,1,1.0,5.58583,1892.0
F14_MCTS6,2408,,1,1.0,3.976521,129.0
F14_MCTS6,2409,,1,1.0,1.828937,1263.0
F14_MCTS6,2448,,1,0.0,-0.523723,92.0
F14_MCTS6,2454,,2,0.5,1.3826904999999998,694.5
F14_MCTS6,2498,,2,0.5,0.1466465,795.5
F14_MCTS6,2603,,1,1.0,9.539664,1363.0
F14_MCTS6,2605,,1,1.0,1.439135,195.0
F14_MCTS6,2606,,1,1.0,2.186113,1226.0
F14_MCTS6,2607,,1,1.0,1.5592,315.0
F14_MCTS6,2615,,1,1.0,1.959053,1243.0
F14_MCTS6,2618,,1,1.0,1.886195,444.0
F14_MCTS6,2903,,1,1.0,1.602772,2098.0
F14_MCTS6,2905,,1,0.0,-0.229162,604.0
F14_MCTS6,3034,,1,1.0,1.496194,431.0
F14_MCTS6,3037,,1,1.0,3.84666,1337.0
F14_MCTS6,3044,,1,1.0,5.473963,1989.0
F14_MCTS6,3231,,1,1.0,7.215735,2027.0
F14_MCTS6,3481,,1,1.0,1.401917,489.0
F14_MCTS6,5483,,1,1.0,3.771903,694.0
F14_MCTS6,6191,,1,1.0,4.190146,1328.0
F14_MCTS6,6505,,1,0.0,-0.501558,1265.0
F14_MCTS6,8046,,1,1.0,3.514054,1029.0
F14_MCTS6,8069,,1,1.0,8.406685,1464.0
F14_MCTS6,9907,,1,1.0,1.192749,1159.0
F14_MCTS7,1308,,1,1.0,2.44497,676.0
F14_MCTS7,1409,,1,1.0,2.124599,1258.0
F14_MCTS7,1503,,1,1.0,0.354365,662.0
F14_MCTS7,1565,,1,0.0,-0.49761,817.0
F14_MCTS7,1810,,1,1.0,0.545689,575.0
F14_MCTS7,1815,,1,1.0,0.960031,1336.0
F14_MCTS7,1907,,1,1.0,1.80546,1181.0
F14_MCTS7,2006,,1,1.0,1.07358,1442.0
F14_MCTS7,2101,,1,1.0,1.030759,382.0
F14_MCTS7,2328,,1,1.0,2.571653,1244.0
F14_MCTS7,2448,,1,0.0,-0.500834,75.0
F14_MCTS7,2607,,1,1.0,1.537759,818.0
F14_MCTS7,2617,,1,1.0,2.037722,1522.0
F14_MCTS7,3036,,1,1.0,0.913624,265.0
F14_MCTS7,3037,,1,1.0,3.561809,1330.0
F14_MCTS7,3042,,1,1.0,1.617182,1343.0
F14_MCTS7,3481,,1,1.0,1.655641,486.0
F14_MCTS7,4919,,1,1.0,1.674453,126.0
F14_MCTS7,5469,,1,1.0,4.483117,906.0
F14_MCTS7,6278,,1,1.0,2.161333,1194.0
F14_MCTS7,8046,,1,1.0,3.931319,983.0
F14_MCTS8,1101,,1,1.0,0.43321,500.0
F14_MCTS8,1102,,3,0.6666666666666666,0.36845766666666663,500.0
F14_MCTS8,1104,,1,1.0,1.295185,398.0
F14_MCTS8,1201,,1,1.0,0.569574,500.0
F14_MCTS8,1210,,2,1.0,0.0743205,500.0
F14_MCTS8,1301,,2,0.5,-0.20973799999999998,341.0
F14_MCTS8,1303,,1,1.0,0.14152,500.0
F14_MCTS8,1304,,1,0.0,-0.0418,500.0
F14_MCTS8,1308,,1,1.0,1.993653,500.0
F14_MCTS8,1313,,1,0.0,-0.333155,500.0
F14_MCTS8,1314,,1,0.0,-0.360655,500.0
F14_MCTS8,1319,,2,1.0,0.9205635000000001,390.0
F14_MCTS8,1326,,1,1.0,0.182397,500.0
F14_MCTS8,1402,,1,0.0,-0.183052,500.0
F14_MCTS8,1409,,1,0.0,-0.115219,500.0
F14_MCTS8,1434,,1,0.0,-0.046964,500.0
F14_MCTS8,1447,,1,1.0,0.849038,500.0
F14_MCTS8,1455,,1,0.0,-0.016887,500.0
F14_MCTS8,1503,,2,1.0,0.16575450000000003,500.0
F14_MCTS8,1513,,1,1.0,0.773366,500.0
F14_MCTS8,1714,,1,0.0,-0.296504,500.0
F14_MCTS8,1718,,1,0.0,-0.185629,500.0
F14_MCTS8,1722,,2,0.5,-0.014675,500.0
F14_MCTS8,1802,,1,0.0,-0.479009,207.0
F14_MCTS8,1905,,1,1.0,0.002314,500.0
F14_MCTS8,1907,,2,0.5,-0.020474499999999993,500.0
F14_MCTS8,2002,,1,1.0,0.069362,500.0
F14_MCTS8,2006,,2,0.5,-0.012166999999999997,500.0
F14_MCTS8,2023,,1,1.0,0.465537,500.0
F14_MCTS8,2027,,1,1.0,0.098053,500.0
F14_MCTS8,2104,,2,1.0,0.08105699999999999,500.0
F14_MCTS8,2106,,1,1.0,0.205777,500.0
F14_MCTS8,2201,,1,0.0,-0.378867,500.0
F14_MCTS8,2208,,1,0.0,-0.102828,500.0
F14_MCTS8,2301,,1,1.0,0.530228,500.0
F14_MCTS8,2308,,1,1.0,1.136169,438.0
F14_MCTS8,2312,,1,1.0,0.571899,385.0
F14_MCTS8,2317,,1,1.0,0.249379,500.0
F14_MCTS8,2323,,1,0.0,-0.030387,500.0
F14_MCTS8,2324,,1,1.0,0.362008,500.0
F14_MCTS8,2331,,1,1.0,0.466339,500.0
F14_MCTS8,2332,,1,1.0,0.042265,500.0
F14_MCTS8,2347,,1,0.0,-0.05178,500.0
F14_MCTS8,2354,,3,0.3333333333333333,-0.014811333333333334,500.0
F14_MCTS8,2356,,1,1.0,1.603876,312.0
F14_MCTS8,2357,,1,1.0,1.180905,500.0
F14_MCTS8,2362,,1,0.0,-0.229224,500.0
F14_MCTS8,2368,,1,0.0,-0.154643,500.0
F14_MCTS8,2382,,1,1.0,0.714489,499.0
F14_MCTS8,2385,,1,1.0,0.647668,500.0
F14_MCTS8,2401,,1,1.0,0.754512,500.0
F14_MCTS8,2409,,1,1.0,0.067698,500.0
F14_MCTS8,2441,,1,1.0,0.975722,415.0
F14_MCTS8,2448,,2,0.0,-0.384626,463.5
F14_MCTS8,2449,,1,1.0,1.027511,432.0
F14_MCTS8,2454,,1,1.0,0.883021,500.0
F14_MCTS8,2474,,2,0.5,0.2845335,500.0
F14_MCTS8,2489,,1,1.0,0.571864,500.0
F14_MCTS8,2498,,2,0.0,-0.5360265,137.0
F14_MCTS8,2605,,3,0.3333333333333333,-0.024343999999999994,500.0
F14_MCTS8,2606,,2,0.5,0.04366250000000001,500.0
F14_MCTS8,2607,,1,1.0,0.215218,500.0
F14_MCTS8,2614,,1,1.0,0.062147,500.0
F14_MCTS8,2615,,3,1.0,1.0955996666666667,403.0
F14_MCTS8,2905,,2,1.0,0.386192,500.0
F14_MCTS8,2908,,1,1.0,0.087891,500.0
F14_MCTS8,2913,,1,0.0,-0.09167,500.0
F14_MCTS8,2915,,2,0.5,0.2207945,500.0
F14_MCTS8,3005,,1,1.0,1.995463,500.0
F14_MCTS8,3036,,1,1.0,1.136749,397.0
F14_MCTS8,3037,,2,0.5,-0.094248,471.5
F14_MCTS8,3044,,2,0.5,0.673338,500.0
F14_MCTS8,3231,,2,0.0,-0.15172750000000002,500.0
F14_MCTS8,3380,,1,1.0,0.073241,500.0
F14_MCTS8,3481,,1,0.0,-0.314241,500.0
F14_MCTS8,3532,,1,1.0,0.148213,500.0
F14_MCTS8,5347,,1,1.0,0.27549,500.0
F14_MCTS8,5371,,1,1.0,0.672991,500.0
F14_MCTS8,5483,,1,1.0,1.30121,500.0
F14_MCTS8,6191,,1,0.0,-0.30782,500.0
F14_MCTS8,6239,,2,0.5,0.290029,500.0
F14_MCTS8,6282,,1,1.0,1.462029,463.0
F14_MCTS8,6505,,1,1.0,0.22774,500.0
F14_MCTS8,8046,,2,0.0,-0.423998,384.5
F14_MCTS8,8069,,1,0.0,-0.383976,500.0
F14_MCTS8,8926,,1,1.0,0.450207,500.0
F14_MCTS8,9904,,1,1.0,0.690131,500.0
F14_MCTS9,1102,,1,1.0,0.505172,500.0
F14_MCTS9,1303,,1,1.0,0.162197,500.0
F14_MCTS9,1305,,1,1.0,0.870221,351.0
F14_MCTS9,1319,,2,1.0,0.3118305,500.0
F14_MCTS9,1503,,1,1.0,0.059972,500.0
F14_MCTS9,1532,,1,1.0,1.542878,325.0
F14_MCTS9,1718,,1,0.0,-0.159801,500.0
F14_MCTS9,1785,,2,0.0,-0.3025195,371.5
F14_MCTS9,1802,,1,0.0,-0.509134,212.0
F14_MCTS9,1806,,1,1.0,0.138389,500.0
F14_MCTS9,1815,,1,1.0,0.132049,500.0
F14_MCTS9,2002,,1,0.0,-0.058692,500.0
F14_MCTS9,2103,,1,1.0,0.194954,500.0
F14_MCTS9,2303,,1,1.0,0.457617,500.0
F14_MCTS9,2312,,1,1.0,0.613878,376.0
F14_MCTS9,2317,,1,1.0,0.463038,500.0
F14_MCTS9,2323,,1,1.0,0.037466,500.0
F14_MCTS9,2328,,2,0.5,0.48401450000000007,500.0
F14_MCTS9,2331,,1,1.0,0.913144,465.0
F14_MCTS9,2337,,1,0.0,-0.126319,500.0
F14_MCTS9,2338,,1,1.0,0.09132,500.0
F14_MCTS9,2340,,1,1.0,0.248385,500.0
F14_MCTS9,2353,,1,0.0,-0.047977,500.0
F14_MCTS9,2354,,1,1.0,0.148573,500.0
F14_MCTS9,2362,,1,1.0,0.613937,500.0
F14_MCTS9,2368,,1,0.0,-0.101242,500.0
F14_MCTS9,2369,,1,1.0,1.113317,277.0
F14_MCTS9,2387,,1,1.0,0.337805,500.0
F14_MCTS9,2392,,1,0.0,-0.129369,500.0
F14_MCTS9,2401,,1,1.0,0.332272,500.0
F14_MCTS9,2409,,1,1.0,0.394883,500.0
F14_MCTS9,2426,,1,1.0,0.269327,500.0
F14_MCTS9,2448,,2,0.0,-0.359628,500.0
F14_MCTS9,2454,,2,1.0,1.5127514999999998,500.0
F14_MCTS9,2474,,1,1.0,1.792684,500.0
F14_MCTS9,2481,,1,1.0,0.231501,500.0
F14_MCTS9,2485,,1,0.0,-0.30294,500.0
F14_MCTS9,2498,,1,0.0,-0.535827,227.0
F14_MCTS9,2601,,2,0.0,-0.41654,355.5
F14_MCTS9,2605,,1,1.0,2.658702,341.0
F14_MCTS9,2607,,1,1.0,0.236885,500.0
F14_MCTS9,2612,,1,1.0,0.06004,500.0
F14_MCTS9,2617,,1,0.0,-0.166794,500.0
F14_MCTS9,2704,,2,0.0,-0.060471,500.0
F14_MCTS9,2913,,1,0.0,-0.09167,500.0
F14_MCTS9,3005,,1,1.0,0.705159,500.0
F14_MCTS9,3008,,2,1.0,0.8480965,500.0
F14_MCTS9,3014,,1,0.0,-0.494911,394.0
F14_MCTS9,3017,,1,1.0,0.623222,500.0
F14_MCTS9,3019,,1,1.0,0.038941,500.0
F14_MCTS9,3022,,1,1.0,0.541793,336.0
F14_MCTS9,3035,,1,1.0,0.108296,500.0
F14_MCTS9,3037,,2,0.5,0.0782455,500.0
F14_MCTS9,3041,,1,1.0,0.173355,500.0
F14_MCTS9,3042,,2,1.0,0.2200615,500.0
F14_MCTS9,3044,,1,0.0,-0.009615,500.0
F14_MCTS9,3189,,2,0.5,2.467887,438.5
F14_MCTS9,3227,,1,0.0,-0.214437,500.0
F14_MCTS9,3231,,1,0.0,-0.094241,500.0
F14_MCTS9,3264,,1,1.0,2.099236,374.0
F14_MCTS9,3311,,2,0.0,-0.285187,376.0
F14_MCTS9,3376,,1,1.0,0.082481,500.0
F14_MCTS9,3380,,1,1.0,0.433254,500.0
F14_MCTS9,3443,,1,0.0,-0.183879,500.0
F14_MCTS9,3504,,1,0.0,-0.503823,496.0
F14_MCTS9,3532,,1,1.0,0.894436,500.0
F14_MCTS9,4128,,1,0.0,-0.177756,500.0
F14_MCTS9,4906,,1,1.0,0.129996,500.0
F14_MCTS9,5351,,2,1.0,4.3532635,500.0
F14_MCTS9,5469,,1,0.0,-0.12093,500.0
F14_MCTS9,5478,,1,0.0,-0.162065,500.0
F14_MCTS9,5483,,1,0.0,-0.537574,261.0
F14_MCTS9,6182,,2,0.5,1.8461845,349.0
F14_MCTS9,6239,,2,0.5,0.262544,500.0
F14_MCTS9,6244,,1,0.0,-0.267299,500.0
F14_MCTS9,6278,,1,0.0,-0.024721,500.0
F14_MCTS9,6282,,1,1.0,0.551088,500.0
F14_MCTS9,8046,,2,0.0,-0.354493,366.5
F14_MCTS9,8069,,2,0.5,0.6405734999999999,500.0
F14_MCTS9,8081,,1,0.0,-0.528457,382.0
F14_MCTS9,8105,,2,0.5,-0.1749135,473.0
F14_MCTS9,8299,,1,1.0,0.880081,500.0
F14_MCTS9,9934,,1,1.0,0.628256,500.0
F14_RMCTS,1101,,1,1.0,1.175413,1072.0
F14_RMCTS,1102,,1,1.0,0.338349,1228.0
F14_RMCTS,1104,,1,1.0,1.316761,470.0
F14_RMCTS,1210,,1,1.0,0.809472,1074.0
F14_RMCTS,1303,,1,1.0,0.985164,1686.0
F14_RMCTS,1304,,1,1.0,0.466533,1437.0
F14_RMCTS,1308,,1,1.0,1.008066,533.0
F14_RMCTS,1312,,1,1.0,1.093817,806.0
F14_RMCTS,1313,,2,1.0,1.2707115,608.5
F14_RMCTS,1314,,1,1.0,0.896844,313.0
F14_RMCTS,1319,,1,1.0,1.388061,282.0
F14_RMCTS,1409,,1,1.0,0.554705,589.0
F14_RMCTS,1434,,1,1.0,0.460091,1098.0
F14_RMCTS,1440,,1,1.0,0.794964,203.0
F14_RMCTS,1447,,1,1.0,0.406025,1394.0
F14_RMCTS,1503,,1,1.0,0.732372,1829.0
F14_RMCTS,1590,,1,1.0,6.091349,1257.0
F14_RMCTS,1704,,1,0.0,-0.516851,74.0
F14_RMCTS,1710,,1,1.0,0.230182,596.0
F14_RMCTS,1714,,1,1.0,0.638774,1099.0
F14_RMCTS,1717,,1,1.0,0.278283,296.0
F14_RMCTS,1718,,1,1.0,0.496192,1240.0
F14_RMCTS,1722,,1,1.0,0.170334,1575.0
F14_RMCTS,1802,,1,0.0,-0.512451,201.0
F14_RMCTS,1907,,1,1.0,1.712546,1193.0
F14_RMCTS,2002,,1,1.0,0.826222,1752.0
F14_RMCTS,2006,,1,1.0,0.917879,1429.0
F14_RMCTS,2010,,1,1.0,0.641977,203.0
F14_RMCTS,2014,,1,1.0,4.145,427.0
F14_RMCTS,2049,,1,1.0,2.766575,566.0
F14_RMCTS,2101,,1,1.0,1.030759,382.0
F14_RMCTS,2103,,1,0.0,-0.459649,202.0
F14_RMCTS,2104,,1,1.0,1.663762,1653.0
F14_RMCTS,2201,,1,0.0,-0.164255,1090.0
F14_RMCTS,2207,,1,1.0,1.018666,658.0
F14_RMCTS,2231,,1,0.0,-0.50398,335.0
F14_RMCTS,2303,,1,1.0,0.485817,549.0
F14_RMCTS,2308,,2,1.0,1.1678765,612.0
F14_RMCTS,2317,,1,1.0,1.946615,1484.0
F14_RMCTS,2324,,1,1.0,0.427573,2375.0
F14_RMCTS,2330,,1,1.0,0.80586,476.0
F14_RMCTS,2332,,1,1.0,0.520004,549.0
F14_RMCTS,2337,,1,0.0,-0.519631,960.0
F14_RMCTS,2340,,1,1.0,0.925406,1026.0
F14_RMCTS,2345,,1,1.0,1.264862,158.0
F14_RMCTS,2347,,1,1.0,0.400824,1787.0
F14_RMCTS,2353,,1,0.0,-0.500903,542.0
F14_RMCTS,2356,,1,1.0,1.379404,532.0
F14_RMCTS,2357,,1,1.0,0.851636,1356.0
F14_RMCTS,2367,,1,1.0,1.35441,1356.0
F14_RMCTS,2368,,1,1.0,0.362278,729.0
F14_RMCTS,2374,,1,0.0,-0.53371,2067.0
F14_RMCTS,2382,,2,1.0,0.7517105,832.0
F14_RMCTS,2385,,1,1.0,2.266511,2291.0
F14_RMCTS,2392,,1,0.0,-0.496954,787.0
F14_RMCTS,2393,,2,0.5,0.04814199999999996,877.5
F14_RMCTS,2401,,1,1.0,1.505888,602.0
F14_RMCTS,2409,,1,1.0,1.087432,2379.0
F14_RMCTS,2448,,2,0.5,-0.027830999999999995,1050.0
F14_RMCTS,2451,,1,1.0,1.032144,1109.0
F14_RMCTS,2454,,1,1.0,2.083555,2127.0
F14_RMCTS,2498,,2,0.0,-0.523116,991.5
F14_RMCTS,2603,,1,1.0,0.380602,433.0
F14_RMCTS,2605,,1,1.0,0.46885,518.0
F14_RMCTS,2606,,1,1.0,0.794753,1392.0
F14_RMCTS,2607,,1,1.0,0.141652,2272.0
F14_RMCTS,2615,,2,1.0,1.826492,1065.5
F14_RMCTS,2618,,1,1.0,0.58057,1045.0
F14_RMCTS,2903,,1,1.0,0.228746,1162.0
F14_RMCTS,2905,,1,0.0,-0.19948,411.0
F14_RMCTS,2913,,1,1.0,0.15317,1446.0
F14_RMCTS,3008,,2,0.5,1.64495,785.5
F14_RMCTS,3035,,1,1.0,2.794685,2383.0
F14_RMCTS,3037,,2,0.5,0.545401,628.5
F14_RMCTS,3044,,1,1.0,1.170195,1179.0
F14_RMCTS,3060,,1,0.0,-0.498779,475.0
F14_RMCTS,3083,,1,0.0,-0.502138,922.0
F14_RMCTS,3189,,2,0.5,0.22131200000000004,659.5
F14_RMCTS,3227,,1,0.0,-0.517573,625.0
F14_RMCTS,3231,,1,1.0,0.540381,2054.0
F14_RMCTS,3376,,1,1.0,0.729581,1260.0
F14_RMCTS,3481,,1,1.0,1.334991,1324.0
F14_RMCTS,3529,,1,1.0,1.312658,107.0
F14_RMCTS,3532,,1,1.0,1.954014,223.0
F14_RMCTS,3691,,1,0.0,-0.560682,347.0
F14_RMCTS,4162,,1,0.0,-0.476528,354.0
F14_RMCTS,5269,,1,0.0,-0.517782,358.0
F14_RMCTS,5274,,1,1.0,1.922821,403.0
F14_RMCTS,5347,,1,1.0,2.50116,373.0
F14_RMCTS,5371,,1,1.0,2.08853,2449.0
F14_RMCTS,5483,,2,0.5,0.23308350000000005,797.0
F14_RMCTS,6120,,1,1.0,0.540639,232.0
F14_RMCTS,6176,,1,1.0,1.350725,1111.0
F14_RMCTS,6239,,1,1.0,0.409467,1247.0
F14_RMCTS,6244,,1,0.0,-0.524625,533.0
F14_RMCTS,6415,,1,1.0,2.538674,385.0
F14_RMCTS,8044,,1,0.0,-0.549541,383.0
F14_RMCTS,8046,,2,0.5,0.058725499999999986,939.0
F14_RMCTS,8069,,1,0.0,-0.510772,367.0
F14_RMCTS,9907,,1,1.0,0.53627,1623.0
F14_SSH739,1101,,1,1.0,1.261467,1117.0
F14_SSH739,1102,,1,1.0,0.662009,920.0
F14_SSH739,1103,,1,1.0,0.028438,822.0
F14_SSH739,1104,,1,1.0,1.204096,376.0
F14_SSH739,1110,,1,1.0,0.170922,275.0
F14_SSH739,1210,,1,1.0,0.765785,1388.0
F14_SSH739,1304,,1,1.0,0.453509,1586.0
F14_SSH739,1312,,2,0.5,0.24005500000000002,319.0
F14_SSH739,1313,,1,1.0,0.738305,859.0
F14_SSH739,1314,,1,1.0,0.270268,1712.0
F14_SSH739,1409,,1,1.0,0.486266,1065.0
F14_SSH739,1434,,1,1.0,0.150649,163.0
F14_SSH739,1440,,1,1.0,0.199129,545.0
F14_SSH739,1444,,1,1.0,0.222884,336.0
F14_SSH739,1447,,1,1.0,0.528963,1176.0
F14_SSH739,1455,,1,1.0,0.420297,883.0
F14_SSH739,1503,,1,1.0,0.826639,2460.0
F14_SSH739,1513,,1,1.0,0.612434,591.0
F14_SSH739,1608,,1,1.0,0.6409,615.0
F14_SSH739,1609,,1,1.0,1.525976,542.0
F14_SSH739,1710,,1,1.0,0.170636,691.0
F14_SSH739,1714,,1,1.0,0.597461,475.0
F14_SSH739,1717,,1,1.0,0.274823,230.0
F14_SSH739,1722,,1,1.0,0.126389,1641.0
F14_SSH739,1802,,1,0.0,-0.570054,284.0
F14_SSH739,1905,,1,1.0,2.368371,1934.0
F14_SSH739,1907,,1,1.0,1.24565,1677.0
F14_SSH739,2002,,1,1.0,0.857085,2351.0
F14_SSH739,2006,,1,1.0,1.364864,1270.0
F14_SSH739,2010,,1,1.0,0.790233,1265.0
F14_SSH739,2023,,1,1.0,0.357455,537.0
F14_SSH739,2101,,1,1.0,0.919627,469.0
F14_SSH739,2104,,1,1.0,1.28301,992.0
F14_SSH739,2201,,1,1.0,0.128101,516.0
F14_SSH739,2206,,1,1.0,0.697234,217.0
F14_SSH739,2207,,2,1.0,0.985052,543.0
F14_SSH739,2208,,1,0.0,-0.288667,858.0
F14_SSH739,2303,,2,1.0,2.0353605,554.5
F14_SSH739,2308,,1,1.0,1.218716,730.0
F14_SSH739,2317,,1,1.0,1.453019,1062.0
F14_SSH739,2324,,1,1.0,0.512276,2114.0
F14_SSH739,2330,,2,1.0,0.7542265,510.0
F14_SSH739,2331,,1,1.0,1.402162,300.0
F14_SSH739,2332,,1,1.0,0.012077,1220.0
F14_SSH739,2347,,1,1.0,0.405523,1553.0
F14_SSH739,2353,,1,0.0,-0.52579,582.0
F14_SSH739,2357,,1,1.0,0.850725,1251.0
F14_SSH739,2363,,1,1.0,2.9674,1589.0
F14_SSH739,2367,,1,1.0,1.40594,1373.0
F14_SSH739,2382,,1,1.0,0.576035,590.0
F14_SSH739,2385,,1,1.0,2.147849,2135.0
F14_SSH739,2395,,1,1.0,1.048419,627.0
F14_SSH739,2454,,1,1.0,2.213731,803.0
F14_SSH739,2498,,1,0.0,-0.522418,902.0
F14_SSH739,2603,,1,1.0,0.319081,457.0
F14_SSH739,2605,,1,0.0,-0.510819,2226.0
F14_SSH739,2607,,1,1.0,0.340317,687.0
F14_SSH739,2609,,1,0.0,-0.497729,579.0
F14_SSH739,2610,,1,1.0,0.500384,1339.0
F14_SSH739,2615,,2,1.0,1.7666765,569.5
F14_SSH739,2618,,1,1.0,0.511759,895.0
F14_SSH739,2903,,1,1.0,0.258305,1374.0
F14_SSH739,2905,,2,1.0,0.1783315,910.5
F14_SSH739,2913,,1,1.0,0.203681,638.0
F14_SSH739,3005,,1,1.0,2.407646,893.0
F14_SSH739,3036,,1,1.0,1.35103,726.0
F14_SSH739,3037,,1,0.0,-0.547856,147.0
F14_SSH739,3044,,1,1.0,1.00623,1006.0
F14_SSH739,3231,,1,1.0,0.581511,1158.0
F14_SSH739,3380,,1,1.0,0.854157,1791.0
F14_SSH739,3532,,1,1.0,2.133954,1015.0
F14_SSH739,3682,,1,0.0,-0.494167,259.0
F14_SSH739,4960,,1,0.0,-0.559031,447.0
F14_SSH739,5347,,1,1.0,1.86423,656.0
F14_SSH739,6191,,1,1.0,1.081365,443.0
F14_SSH739,6239,,1,1.0,1.202919,877.0
F14_SSH739,6244,,1,0.0,-0.511623,128.0
F14_SSH739,8046,,1,1.0,0.627443,1431.0
F14_SSH739,8069,,1,0.0,-0.478263,597.0
F14_SSH739,9904,,1,1.0,0.068638,1209.0
F14_SSH739,9907,,1,1.0,0.671986,1102.0
F14_SSL495,1101,,1,1.0,1.261467,1117.0
F14_SSL495,1102,,1,1.0,0.406841,1291.0
F14_SSL495,1103,,2,1.0,0.33255049999999997,1110.5
F14_SSL495,1104,,1,1.0,1.342916,454.0
F14_SSL495,1110,,1,1.0,0.175018,272.0
F14_SSL495,1210,,1,1.0,0.81644,1381.0
F14_SSL495,1303,,1,1.0,0.975631,1504.0
F14_SSL495,1304,,1,1.0,0.573803,1577.0
F14_SSL495,1308,,1,1.0,1.065479,487.0
F14_SSL495,1312,,1,1.0,0.961789,550.0
F14_SSL495,1313,,2,1.0,1.4039945,573.0
F14_SSL495,1314,,1,1.0,0.199671,1783.0
F14_SSL495,1409,,1,1.0,0.478672,1064.0
F14_SSL495,1434,,1,1.0,0.437454,1102.0
F14_SSL495,1440,,1,1.0,0.174714,1177.0
F14_SSL495,1444,,2,1.0,0.5680810000000001,388.5
F14_SSL495,1447,,1,1.0,0.345122,1406.0
F14_SSL495,1455,,1,1.0,0.420297,882.0
F14_SSL495,1503,,1,1.0,0.826639,2460.0
F14_SSL495,1513,,1,1.0,0.566188,589.0
F14_SSL495,1608,,1,1.0,0.047699,925.0
F14_SSL495,1609,,1,1.0,1.621657,524.0
F14_SSL495,1704,,2,0.5,0.7326870000000001,531.5
F14_SSL495,1710,,1,1.0,0.444092,604.0
F14_SSL495,1711,,1,1.0,0.637527,898.0
F14_SSL495,1714,,1,1.0,0.064974,1532.0
F14_SSL495,1717,,1,1.0,0.270809,295.0
F14_SSL495,1718,,1,1.0,0.318256,1647.0
F14_SSL495,1722,,1,1.0,0.081504,1821.0
F14_SSL495,1802,,1,0.0,-0.570054,284.0
F14_SSL495,1904,,1,1.0,0.307431,403.0
F14_SSL495,1905,,1,1.0,2.201707,2007.0
F14_SSL495,1907,,1,1.0,1.572895,2012.0
F14_SSL495,1909,,1,1.0,1.037763,319.0
F14_SSL495,2002,,1,1.0,0.816852,2018.0
F14_SSL495,2006,,1,1.0,0.690334,2645.0
F14_SSL495,2010,,1,1.0,0.641977,1332.0
F14_SSL495,2022,,1,1.0,0.591246,221.0
F14_SSL495,2023,,1,1.0,0.463283,887.0
F14_SSL495,2101,,1,1.0,0.891332,991.0
F14_SSL495,2103,,1,0.0,-0.526497,251.0
F14_SSL495,2104,,1,1.0,1.410788,1540.0
F14_SSL495,2201,,1,0.0,-0.140646,1254.0
F14_SSL495,2206,,1,1.0,0.684131,211.0
F14_SSL495,2207,,2,1.0,0.9689085,544.0
F14_SSL495,2208,,1,0.0,-0.274757,840.0
F14_SSL495,2301,,1,1.0,0.902203,990.0
F14_SSL495,2303,,2,1.0,2.100231,560.0
F14_SSL495,2308,,2,1.0,0.7497365,347.0
F14_SSL495,2312,,2,1.0,0.536907,343.0
F14_SSL495,2317,,1,1.0,1.497389,1059.0
F14_SSL495,2324,,1,1.0,0.541042,2332.0
F14_SSL495,2330,,2,1.0,0.8061134999999999,700.5
F14_SSL495,2331,,1,1.0,1.505605,295.0
F14_SSL495,2332,,1,1.0,0.012077,1217.0
F14_SSL495,2337,,1,0.0,-0.521491,521.0
F14_SSL495,2340,,1,1.0,0.949981,936.0
F14_SSL495,2344,,1,1.0,1.880345,642.0
F14_SSL495,2345,,1,1.0,1.191524,222.0
F14_SSL495,2347,,1,1.0,0.357704,1556.0
F14_SSL495,2353,,4,0.5,0.005389999999999976,369.75
F14_SSL495,2356,,1,1.0,0.783592,793.0
F14_SSL495,2357,,1,1.0,0.838954,1433.0
F14_SSL495,2363,,1,1.0,1.862554,1969.0
F14_SSL495,2367,,1,1.0,1.542162,1198.0
F14_SSL495,2371,,1,1.0,1.795783,199.0
F14_SSL495,2377,,1,1.0,2.372528,726.0
F14_SSL495,2382,,1,1.0,0.782126,1086.0
F14_SSL495,2385,,1,1.0,2.102764,2189.0
F14_SSL495,2395,,1,1.0,0.668412,453.0
F14_SSL495,2401,,2,1.0,1.2223439999999999,991.0
F14_SSL495,2409,,1,0.0,-0.537866,232.0
